id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.content_scan_version,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1042941577796010064,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yeah i got inside information,2022-11-17T23:17:29.064Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-17T23:17:29.064000+00:00,false,0,danii,
1042941471034195999,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,it must mean karlson is releasing tomorrow its the only explanation,2022-11-17T23:17:03.610Z,,,,,,,,,,,,,,,,,,0,,,false,,,2eaadae4d3c8110281c4bb2aa465ce97,,,,,,,,,,,,,,,,,0,,64,lukasbongo,718974109807280138,,,,,,64,luckazzsssz,,474583324396879884,474583323340046337,1042941402847391805,0,,false,,,,,,,,,2022-11-17T23:17:03.610000+00:00,false,19,danii,
1042941426318712874,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,my man,2022-11-17T23:16:52.949Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-17T23:16:52.949000+00:00,false,0,danii,
1042941397709357116,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,venum,2022-11-17T23:16:46.128Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-17T23:16:46.128000+00:00,false,0,danii,
1042941300221169674,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no way he posted a c,2022-11-17T23:16:22.885Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-11-17T23:16:22.885000+00:00,false,0,danii,
1025048586632835092,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,anyway i was leaving ok ok,2022-09-29T14:17:07.535Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:17:07.535000+00:00,false,0,danii,
1025048571961167983,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,cyberpunk,2022-09-29T14:17:04.037Z,,,,,,,,,,,,,,,,,,0,,,false,,,76edf387178797ee716675ecc4aba69c,,,,,,,,,,,,,,,,,0,,64,Burger king,784716639417139240,,,,,,64,prithviraj_sastri,,474583324396879884,474583323340046337,1025048467766267986,0,,false,,,,,,,,,2022-09-29T14:17:04.037000+00:00,false,19,danii,
1025048418705489930,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,yes,2022-09-29T14:16:27.498Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:16:27.498000+00:00,false,0,danii,
1025047824578134026,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:OMEGA:1011948832805896233>,2022-09-29T14:14:05.847Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:14:05.847000+00:00,false,0,danii,
1025047816625721434,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i will right after i finish your mom,2022-09-29T14:14:03.951Z,,,,,,,,,,,,,,,,,,0,,,false,,,c4e571e0de15c2a6e9a4f10622a329a7,,,,,,,,,,,,,,,,,0,,0,Orion,886645436327288924,,,,,,0,orion9466,,474583324396879884,474583323340046337,1025047769649516627,0,,false,,,,,,,,,2022-09-29T14:14:03.951000+00:00,false,19,danii,
1025047746962542652,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<a:peepoLeave:940300238231593020>,2022-09-29T14:13:47.342Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:13:47.342000+00:00,false,0,danii,
1025047733494611978,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i will commit back to programming cya guys,2022-09-29T14:13:44.131Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:13:44.131000+00:00,false,0,danii,
1025047494196998165,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,happy chrismtas guys <:billy_happy:709079604626980915>,2022-09-29T14:12:47.078Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:12:47.078000+00:00,false,0,danii,
1025047473401638933,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,its christmas wdym,2022-09-29T14:12:42.120Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:12:42.120000+00:00,false,0,danii,
1025047205482090527,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,thanks jane gonna need a few 100 kg,2022-09-29T14:11:38.243Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:11:38.243000+00:00,false,0,danii,
1025047135919538186,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,sorry,2022-09-29T14:11:21.658Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:11:21.658000+00:00,false,0,danii,
1025047131087700090,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:OMEGA:1011948832805896233>,2022-09-29T14:11:20.506Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:11:20.506000+00:00,false,0,danii,
1025047127430279198,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,jk i just dont like reading,2022-09-29T14:11:19.634Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:11:19.634000+00:00,false,0,danii,
1025047082630926347,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,🤓,2022-09-29T14:11:08.953Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:11:08.953000+00:00,false,0,danii,
1025047076293324840,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i dont read manga im not a fucking nerd,2022-09-29T14:11:07.442Z,,,,,,,,,,,,,,,,,,0,,,false,,,59991a648c83d9e1fdcb02609b0170c0,,,,,,,,,,,,,,,,,0,,256,Qiu,606787997144449034,,,,,,256,qiu_748,,474583324396879884,474583323340046337,1025046990930845706,0,,false,,,,,,,,,2022-09-29T14:11:07.442000+00:00,false,19,danii,
1025046985356623943,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no copium,2022-09-29T14:10:45.761Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:10:45.761000+00:00,false,0,danii,
1025046978918363156,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,nah bro this time,2022-09-29T14:10:44.226Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:10:44.226000+00:00,false,0,danii,
1025046843714965585,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,nah,2022-09-29T14:10:11.991Z,,,,,,,,,,,,,,,,,,0,,,false,,,cc4dd783a57b27c9867b10d7f6e4ac6f,,,,,,,,,,,,,,,,,0,,64,Soild John,984629066575536168,,,,,,64,void_static_walker,,474583324396879884,474583323340046337,1025046747086590012,0,,false,,,,,,,,,2022-09-29T14:10:11.991000+00:00,false,19,danii,
1025046781823823952,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,"wdym? the ""a""?",2022-09-29T14:09:57.235Z,,,,,,,,,,,,,,,,,,0,,,false,,,604cd6d312ef37768656c1af15b0e244,,,,,,,,a87fa83494be55ae251f08b02c02454f,true,291184728944410624,SCUG,,,,,,0,,256,Nexi,805356486960087050,,a87fa83494be55ae251f08b02c02454f,true,291184728944410624,SCUG,256,nexieus,,474583324396879884,474583323340046337,1025046723875328102,0,,false,,,,,,,,,2022-09-29T14:09:57.235000+00:00,false,19,danii,
1025046666958614598,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,accurate,2022-09-29T14:09:29.849Z,,,,,,,,,,,,,,,,,,0,,,false,,,4947da1f3252299262f19f70fda3c446,,,,,,,,,,,,,,,,,0,,128,RunnerG,712644240664166473,,,,,,128,thafrontrunner,,474583324396879884,474583323340046337,1025046551275515986,0,,false,,,,,,,,,2022-09-29T14:09:29.849000+00:00,false,19,danii,
1025046597203144744,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uuh cuz im not finished with the game for the video yet,2022-09-29T14:09:13.218Z,,,,,,,,,,,,,,,,,,0,,,false,,,2aa8c2f97ae2c43ae7e723a10627ece8,,,,,,,,,,,,,,,,,0,,64,Ninuji,725396568974426203,,,,,,64,ninuji,,474583324396879884,474583323340046337,1025046507843498014,0,,false,,,,,,,,,2022-09-29T14:09:13.218000+00:00,false,19,danii,
1025046458224881684,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,nah LOL,2022-09-29T14:08:40.083Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:08:40.083000+00:00,false,0,danii,
1025046423428939796,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,not really,2022-09-29T14:08:31.787Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:08:31.787000+00:00,false,0,danii,
1025046399026466926,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,kinda,2022-09-29T14:08:25.969Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:08:25.969000+00:00,false,0,danii,
1025046395897524324,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,soon,2022-09-29T14:08:25.223Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:08:25.223000+00:00,false,0,danii,
1025046388951756881,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:Hmmge:957273508180815912>,2022-09-29T14:08:23.567Z,,,,,,,,,,,,,,,,,,0,,,false,,,c4e571e0de15c2a6e9a4f10622a329a7,,,,,,,,,,,,,,,,,0,,0,Orion,886645436327288924,,,,,,0,orion9466,,474583324396879884,474583323340046337,1025046329237442560,0,,false,,,,,,,,,2022-09-29T14:08:23.567000+00:00,false,19,danii,
1025046200094838824,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,LOL get it,2022-09-29T14:07:38.540Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:07:38.540000+00:00,false,0,danii,
1025046194193444914,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,no its record breaking bad,2022-09-29T14:07:37.133Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:07:37.133000+00:00,false,0,danii,
1025046126690304009,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,fair enough,2022-09-29T14:07:21.039Z,,,,,,,,,,,,,,,,,,0,,,false,,,cc4dd783a57b27c9867b10d7f6e4ac6f,,,,,,,,,,,,,,,,,0,,64,Soild John,984629066575536168,,,,,,64,void_static_walker,,474583324396879884,474583323340046337,1025046098647191573,0,,false,,,,,,,,,2022-09-29T14:07:21.039000+00:00,false,19,danii,
1025046001171574785,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,you dont like what? the story or smth? dont spoilt anything tho lmaoo,2022-09-29T14:06:51.113Z,,,,,,,,,,,,,,,,,,0,,,false,,,cc4dd783a57b27c9867b10d7f6e4ac6f,,,,,,,,,,,,,,,,,0,,64,Soild John,984629066575536168,,,,,,64,void_static_walker,,474583324396879884,474583323340046337,1025045906480955462,0,,false,,,,,,,,,2022-09-29T14:06:51.113000+00:00,false,19,danii,
1025045768152821800,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i havent finished it but so far its good,2022-09-29T14:05:55.557Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:05:55.557000+00:00,false,0,danii,
1025045745478402130,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,hmm have you checked out the Cyberpunk anime?,2022-09-29T14:05:50.151Z,,,,,,,,,,,,,,,,,,0,,,false,,,59991a648c83d9e1fdcb02609b0170c0,,,,,,,,,,,,,,,,,0,,256,Qiu,606787997144449034,,,,,,256,qiu_748,,474583324396879884,474583323340046337,1025045671096635512,0,,false,,,,,,,,,2022-09-29T14:05:50.151000+00:00,false,19,danii,
1025045590159142994,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,poor elizabeth sadge,2022-09-29T14:05:13.120Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:05:13.120000+00:00,false,0,danii,
1025045460160872488,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:OMEGA:1011948832805896233>,2022-09-29T14:04:42.126Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:04:42.126000+00:00,false,0,danii,
1025045456310522017,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,when karlson releases,2022-09-29T14:04:41.208Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:04:41.208000+00:00,false,0,danii,
1025045330359746631,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uh yeah a real nice turtleneck,2022-09-29T14:04:11.179Z,,,,,,,,,,,,,,,,,,0,,,false,,,ffa9540e0184ba98854bd50d3ea028b3,,a_7fecc9d20cbbf54644c9a532f7db4664,,1333866045324394547,,,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,,,,,,0,,256,Mallow,867925556589654038,,31773be45923b9d830659c3b9ec15a2d,true,425124932398350338,UMA,256,mallowganymede,,474583324396879884,474583323340046337,1025045273132666891,0,,false,,,,,,,,,2022-09-29T14:04:11.179000+00:00,false,19,danii,
1025045169919230042,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i did im an artist,2022-09-29T14:03:32.927Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:03:32.927000+00:00,false,0,danii,
1025045150164058162,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,dani chan grrr,2022-09-29T14:03:28.217Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:03:28.217000+00:00,false,0,danii,
1025045111421280276,,,,,2,image/png,AvatarGirl.png,2000,1025045110876033155,https://media.discordapp.net/attachments/474583324396879884/1025045110876033155/AvatarGirl.png?ex=68e9bae6&is=68e86966&hm=b1dd0d5619136932901fb79dffeb27bb78e849069802aaf5e014737faadc787b&,1986832,https://cdn.discordapp.com/attachments/474583324396879884/1025045110876033155/AvatarGirl.png?ex=68e9bae6&is=68e86966&hm=b1dd0d5619136932901fb79dffeb27bb78e849069802aaf5e014737faadc787b&,2000,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,,2022-09-29T14:03:18.980Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:03:18.980000+00:00,false,0,danii,
1025045107801608223,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,here you go,2022-09-29T14:03:18.117Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:03:18.117000+00:00,false,0,danii,
1025045020903997530,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,dani chan was like last month,2022-09-29T14:02:57.399Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:02:57.399000+00:00,false,0,danii,
1025044949198176256,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,good good,2022-09-29T14:02:40.303Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:02:40.303000+00:00,false,0,danii,
1025044837004746772,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,💀,2022-09-29T14:02:13.554Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:02:13.554000+00:00,false,0,danii,
1025044734030393395,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:OMEGA:1011948832805896233>,2022-09-29T14:01:49.003Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:01:49.003000+00:00,false,0,danii,
1025044731455082607,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i mean i have a youtube channel with 68 examples you can check out,2022-09-29T14:01:48.389Z,,,,,,,,,,,,,,,,,,0,,,false,,,8e59769fe46f7fdd1cc55474e42874f4,,,,,,,,,,,,,,,,,0,,256,VoidlyUser,849586895246983191,,,,,,256,userja.,,474583324396879884,474583323340046337,1025044659426295808,0,,false,,,,,,,,,2022-09-29T14:01:48.389000+00:00,false,19,danii,
1025044568162439219,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,<:weeb:720397541199315074>,2022-09-29T14:01:09.457Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:01:09.457000+00:00,false,0,danii,
1025044550470860861,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,nobody can outcringe me i am the embodiment of cringe,2022-09-29T14:01:05.239Z,,,,,,,,,,,,,,,,,,0,,,false,,,3225606210643f40cd46d11320712848,,,,,,,,7f968d34689b032120d7a0f2a3d69b83,true,872793232336101386,WTDE,,nameplates/special_events_2/nitro_rocketfuel_nameplate/,COLLECTIBLES_SEPTEMBER_2025_MARKETING_NAMEPLATE_A11Y,violet,1409983105577783410,0,,0,Blue 1011,692154349799080056,,7f968d34689b032120d7a0f2a3d69b83,true,872793232336101386,WTDE,0,blue1011,,474583324396879884,474583323340046337,1025044448553488424,0,,false,,,,,,,,,2022-09-29T14:01:05.239000+00:00,false,19,danii,
1025044397907255306,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,uwu,2022-09-29T14:00:28.865Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-09-29T14:00:28.865000+00:00,false,0,danii,
1012021408194367530,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,i have an onlyfans for my toes,2022-08-24T15:31:46.162Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2022-08-24T15:31:46.162000+00:00,false,0,danii,
1012021323368767559,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,moshi moshi,2022-08-24T15:31:25.938Z,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,0000,,0,,456226577798135808,,,,,,0,Deleted User,,474583324396879884,474583323340046337,1012021266322038854,0,,false,,,,,,,,,2022-08-24T15:31:25.938000+00:00,false,19,danii,
1012021293182365716,,,,,,,,,,,,,,,56d44cab39024cb0a77338bcb09b8977,,,,,,0,,0,dani,224283992013275148,,0,danii,,474583324396879884,,good point imma have to practice,2022-08-24T15:31:18.741Z,,,,,,,,,,,,,,,,,,0,,,false,,,5fe951e86723df01e7a2f31f7e4daf95,,,,,,,,,,,,,,,,,0,,0,Ocernia,839258935331651647,,,,,,0,.ocernia,,474583324396879884,474583323340046337,1012021198659522560,0,,false,,,,,,,,,2022-08-24T15:31:18.741000+00:00,false,19,danii,
